movieId,userId,rating,timestamp,label,movieRatingCount,movieAvgRating,movieRatingStddev,releaseYear,movieGenre1,movieGenre2,movieGenre3,userRatedMovie1,userRatedMovie2,userRatedMovie3,userRatedMovie4,userRatedMovie5,userRatingCount,userAvgReleaseYear,userReleaseYearStddev,userAvgRating,userRatingStddev,userGenre1,userGenre2,userGenre3,userGenre4,userGenre5
593,8719,3.5,1237231620,1,100,3.95,0.81,1991,Crime,Horror,Thriller,318,590,296,,,11,1989,16.02,2.77,1.35,Drama,Crime,Comedy,Thriller,Adventure
364,8719,3.0,1237232011,0,100,3.71,0.75,1994,Adventure,Animation,Children,858,47,589,50,32,27,1990,11.26,3.06,1.15,Drama,Crime,Thriller,Mystery,Comedy
733,8719,3.5,1237232114,1,100,3.58,0.81,1996,Action,Adventure,Thriller,780,858,47,589,50,31,1990,10.59,2.95,1.17,Drama,Thriller,Crime,Mystery,Sci-Fi
367,8719,0.5,1237232194,0,100,2.93,1.05,1994,Action,Comedy,Crime,733,780,858,47,589,32,1991,10.46,2.97,1.16,Thriller,Drama,Crime,Adventure,Mystery
10,8719,3.0,1237232295,0,100,3.46,0.93,1995,Action,Adventure,Thriller,733,780,858,47,589,34,1991,10.15,2.90,1.20,Thriller,Drama,Crime,Adventure,Mystery
364,8772,3.0,1352706837,0,100,4.06,0.79,1994,Adventure,Animation,Children,553,,,,,6,1991,7.06,2.92,0.49,Action,Drama,Western,,
919,8772,4.0,1352707141,1,100,3.96,1.05,1939,Adventure,Children,Fantasy,953,553,,,,8,1986,17.25,3.00,0.46,Drama,Action,Western,Fantasy,Romance
39,8788,4.0,1189565981,1,100,3.10,0.99,1995,Comedy,Romance,,595,588,,,,15,1994,2.12,2.17,1.11,Animation,Children,Musical,Adventure,Comedy
597,8788,4.0,1200803359,1,100,3.31,1.19,1990,Comedy,Romance,,364,47,527,780,593,23,1994,1.90,2.85,1.34,Adventure,Animation,Children,Comedy,Musical
410,8788,1.0,1200803634,0,100,2.89,0.96,1993,Children,Comedy,Fantasy,919,223,300,539,500,35,1992,9.46,2.86,1.37,Comedy,Drama,Romance,Adventure,Children
551,8788,2.5,1200803715,0,100,3.73,1.01,1993,Animation,Children,Fantasy,919,223,300,539,500,37,1992,9.22,2.78,1.37,Comedy,Drama,Romance,Adventure,Children
736,8788,3.0,1212375606,0,100,2.99,0.86,1996,Action,Adventure,Romance,170,508,180,919,223,47,1992,8.23,2.73,1.37,Comedy,Drama,Romance,Adventure,Children
11,8939,4.0,1164094134,1,100,3.37,0.78,1995,Comedy,Drama,Romance,293,208,367,597,733,18,1991,12.67,3.67,0.82,Comedy,Thriller,Adventure,Drama,Action
541,8939,4.0,1169498216,1,100,4.09,0.96,1982,Action,Sci-Fi,Thriller,231,377,165,296,589,40,1992,8.55,3.48,0.71,Thriller,Comedy,Action,Drama,Adventure
288,8939,3.5,1169498222,1,100,3.39,1.07,1994,Action,Crime,Thriller,541,231,377,165,296,41,1992,8.61,3.49,0.70,Thriller,Comedy,Action,Drama,Adventure
260,8939,4.0,1173813190,1,100,4.00,0.95,1977,Action,Adventure,Sci-Fi,368,924,919,288,541,50,1991,11.40,3.43,0.70,Thriller,Comedy,Action,Drama,Adventure
10,8939,3.5,1192385246,1,100,3.41,0.78,1995,Action,Adventure,Thriller,110,552,172,466,111,68,1991,10.22,3.36,0.68,Action,Thriller,Comedy,Drama,Adventure
318,8987,4.0,1228960468,1,100,4.50,0.74,1994,Crime,Drama,,356,296,,,,5,1993,1.22,3.20,1.52,Comedy,Drama,Crime,Thriller,Romance
589,8987,3.0,1228960508,0,100,3.88,0.75,1991,Action,Sci-Fi,,110,318,356,296,,11,1991,5.16,2.82,1.29,Drama,Comedy,Crime,War,Thriller
344,8987,1.0,1228960564,0,100,3.04,0.95,1994,Comedy,,,50,590,110,318,356,17,1992,4.40,2.88,1.13,Drama,Crime,Comedy,Thriller,War
541,8987,1.0,1228960852,0,100,4.12,0.85,1982,Action,Sci-Fi,Thriller,47,50,590,110,318,20,1992,4.17,2.80,1.13,Drama,Crime,Thriller,Comedy,War
480,9056,4.0,1281818331,1,100,3.62,0.74,1993,Action,Adventure,Sci-Fi,593,356,296,47,428,9,1994,1.62,3.67,0.79,Drama,Thriller,Comedy,Crime,Mystery
300,9079,3.5,1139114186,1,100,3.62,0.72,1994,Drama,,,912,,,,,2,1967,36.06,3.50,0.71,Drama,Romance,,,
786,9079,3.0,1139114252,0,100,2.60,0.99,1996,Action,Drama,Thriller,300,912,,,,3,1976,29.74,3.50,0.50,Drama,Romance,,,
543,9079,4.0,1139120695,1,100,3.14,0.99,1993,Comedy,Romance,Thriller,293,903,953,924,368,10,1977,22.09,3.55,0.44,Drama,Romance,Adventure,Thriller,Comedy
296,9079,4.5,1139122719,1,100,4.30,0.74,1994,Comedy,Crime,Drama,50,72,110,318,149,17,1984,18.54,3.76,0.47,Drama,Romance,Thriller,Comedy,Crime
590,9079,3.0,1165523632,0,100,3.52,0.89,1990,Adventure,Drama,Western,356,296,50,72,110,23,1985,16.95,3.67,0.54,Drama,Romance,Comedy,Thriller,Crime
47,9115,4.5,1180125606,1,100,4.12,0.83,1995,Mystery,Thriller,,593,50,858,527,318,9,1991,7.37,4.00,0.61,Drama,Crime,Thriller,Western,Comedy
593,9187,5.0,1260393506,1,100,4.09,0.69,1991,Crime,Horror,Thriller,356,830,,,,6,1993,5.48,2.92,1.56,Comedy,Drama,Romance,War,
597,9187,4.0,1260393611,1,100,3.21,0.99,1990,Comedy,Romance,,316,648,589,260,318,24,1991,6.16,3.15,1.23,Action,Adventure,Sci-Fi,Comedy,Drama
586,9187,0.5,1260393718,0,100,3.33,0.98,1990,Children,Comedy,,253,10,733,597,316,35,1992,5.24,3.04,1.13,Action,Adventure,Thriller,Comedy,Drama
788,9187,0.5,1260393879,0,100,2.46,0.98,1996,Comedy,Fantasy,Romance,778,19,39,253,10,42,1992,4.89,3.00,1.18,Comedy,Action,Adventure,Drama,Thriller
592,9187,5.0,1343563893,1,100,3.72,0.79,1989,Action,Crime,Thriller,457,223,778,19,39,47,1992,5.27,2.99,1.20,Comedy,Action,Thriller,Adventure,Drama
916,9225,5.0,1272509985,1,100,3.92,0.86,1953,Comedy,Drama,Romance,318,908,527,902,595,11,1972,21.32,4.55,0.42,Musical,Romance,Drama,Comedy,Adventure
370,9264,1.0,1140199477,0,100,2.60,1.20,1994,Action,Comedy,,,,,,,3,1995,1.15,2.33,1.15,,,,,
480,9264,2.0,1140199989,0,100,3.50,0.87,1993,Action,Adventure,Sci-Fi,246,628,58,,,9,1994,1.12,2.61,1.27,Drama,Comedy,Romance,Crime,Mystery
912,9264,2.0,1141679532,0,100,4.15,0.90,1942,Drama,Romance,,678,36,431,110,260,32,1992,5.87,3.55,1.03,Drama,Crime,Thriller,Comedy,Mystery
25,9264,4.0,1141765812,1,100,3.62,0.91,1995,Drama,Romance,,1,180,69,590,493,44,1989,12.54,3.61,0.94,Drama,Crime,Comedy,Thriller,Mystery
345,9275,2.5,1346784081,0,100,3.56,1.02,1994,Comedy,Drama,,785,,,,,2,1995,0.71,2.75,1.06,Comedy,,,,
589,9275,4.5,1346784771,1,100,4.00,0.84,1991,Action,Sci-Fi,,356,29,785,,,12,1990,12.93,2.83,0.86,Comedy,Drama,Adventure,Fantasy,Mystery
595,9275,3.0,1346824190,0,100,3.77,0.89,1991,Animation,Children,Fantasy,318,47,260,296,593,23,1990,10.99,3.41,1.03,Drama,Thriller,Comedy,Sci-Fi,Crime
440,9275,2.5,1346911659,0,100,3.42,0.77,1993,Comedy,Romance,,6,111,165,457,318,37,1990,9.26,3.26,0.95,Thriller,Crime,Drama,Action,Comedy
104,9275,3.5,1346911701,1,100,3.34,0.95,1996,Comedy,,,6,111,165,457,318,41,1991,8.83,3.16,0.96,Thriller,Crime,Drama,Action,Comedy
356,9312,3.5,1235756841,1,100,4.01,0.93,1994,Comedy,Drama,Romance,50,318,541,,,3,1990,7.23,4.33,0.29,Thriller,Crime,Action,Sci-Fi,Drama
293,9312,4.0,1235756908,1,100,4.06,0.68,1994,Action,Crime,Drama,356,50,318,541,,4,1991,6.18,4.12,0.48,Thriller,Crime,Drama,Action,Sci-Fi
316,9312,3.5,1235757625,1,100,3.44,0.86,1994,Action,Adventure,Sci-Fi,329,47,260,293,356,8,1990,7.01,3.94,0.42,Thriller,Drama,Action,Sci-Fi,Crime
480,9312,3.5,1235758356,1,100,3.54,0.97,1993,Action,Adventure,Sci-Fi,858,316,329,47,260,11,1989,8.26,3.82,0.46,Drama,Action,Sci-Fi,Thriller,Crime
10,9312,3.0,1235763640,0,100,3.44,0.93,1995,Action,Adventure,Thriller,733,648,32,1,924,28,1991,7.34,3.41,0.67,Adventure,Action,Sci-Fi,Thriller,Drama
546,9312,2.0,1236124889,0,100,2.02,1.24,1993,Action,Adventure,Children,588,364,594,733,648,41,1990,10.63,3.21,0.74,Adventure,Drama,Action,Sci-Fi,Thriller
589,932,3.5,1173141376,1,100,3.77,0.98,1991,Action,Sci-Fi,,588,356,318,150,260,12,1992,5.32,3.12,1.09,Adventure,Drama,Sci-Fi,Comedy,Fantasy
223,932,4.0,1173142314,1,100,3.73,0.93,1994,Comedy,,,919,50,10,733,1,27,1990,11.99,3.00,1.28,Adventure,Drama,Action,Fantasy,Sci-Fi
750,932,5.0,1274052298,1,100,4.07,0.93,1964,Comedy,War,,457,2,223,919,50,33,1991,10.90,2.98,1.27,Adventure,Drama,Fantasy,Action,Comedy
367,9347,2.5,1135796376,0,100,2.90,0.79,1994,Action,Comedy,Crime,279,337,265,969,910,31,1977,21.05,3.55,1.07,Drama,Comedy,Romance,Fantasy,Children
223,935,4.0,1154355280,1,100,3.79,1.11,1994,Comedy,,,904,923,17,364,593,12,1986,18.35,3.50,0.98,Drama,Thriller,Crime,Comedy,Romance
900,935,5.0,1154355506,1,100,3.69,0.87,1951,Musical,Romance,,223,904,923,17,364,13,1986,17.70,3.54,0.95,Drama,Thriller,Comedy,Crime,Romance
552,935,3.5,1154356181,1,100,3.17,0.91,1993,Action,Adventure,Comedy,838,910,50,118,153,20,1985,18.04,3.65,1.09,Comedy,Crime,Drama,Romance,Thriller
520,935,3.5,1154356185,1,100,3.16,0.99,1993,Comedy,,,552,838,910,50,118,21,1986,17.65,3.64,1.06,Comedy,Romance,Crime,Drama,Thriller
474,935,2.5,1154357496,0,100,3.52,0.66,1993,Action,Thriller,,919,912,357,539,165,39,1987,17.32,3.42,1.06,Comedy,Thriller,Romance,Crime,Action
296,935,4.0,1177954686,1,100,4.18,0.83,1994,Comedy,Crime,Drama,1,260,112,616,953,96,1987,15.40,3.15,1.14,Comedy,Drama,Romance,Thriller,Action
509,935,2.0,1177955578,0,100,3.60,1.01,1993,Drama,Romance,,6,296,1,260,112,100,1988,15.14,3.13,1.14,Comedy,Drama,Romance,Action,Thriller
608,9475,5.0,1415394675,1,100,3.94,0.89,1996,Comedy,Crime,Drama,356,296,593,50,,4,1993,1.73,4.88,0.25,Crime,Thriller,Comedy,Drama,Mystery
908,9500,4.0,1192406269,1,100,4.10,0.70,1959,Action,Adventure,Mystery,520,745,720,435,471,8,1987,12.51,3.94,1.29,Comedy,Animation,War,Crime,Drama
778,9500,3.5,1192407350,1,100,3.92,0.87,1996,Comedy,Crime,Drama,923,527,296,541,608,15,1984,17.19,4.10,0.95,Comedy,Drama,Thriller,Crime,Mystery
10,9519,2.5,1153789992,0,100,3.37,0.85,1995,Action,Adventure,Thriller,364,597,163,,,7,1993,1.95,2.86,0.75,Romance,Action,Western,Comedy,Adventure
47,9519,4.0,1153792155,1,100,4.12,0.70,1995,Mystery,Thriller,,253,16,235,588,356,17,1993,1.46,3.06,0.95,Comedy,Drama,Romance,Action,Adventure
593,9519,3.5,1154021560,1,100,4.01,0.70,1991,Crime,Horror,Thriller,648,555,296,47,253,26,1992,9.48,3.06,0.92,Comedy,Drama,Thriller,Romance,Crime
903,9519,1.0,1154376861,0,100,4.06,0.82,1958,Drama,Mystery,Romance,551,368,454,357,260,59,1991,8.84,2.67,1.03,Comedy,Drama,Thriller,Romance,Adventure
780,9521,2.0,1182544227,0,100,3.28,1.03,1996,Action,Adventure,Sci-Fi,296,318,858,750,111,10,1983,13.67,3.25,1.03,Drama,Crime,Comedy,Thriller,Romance
922,9521,4.0,1182544599,1,100,4.24,0.89,1950,Drama,Film-Noir,Romance,608,296,318,858,750,17,1987,11.83,2.94,0.95,Drama,Crime,Comedy,Thriller,Romance
904,9521,3.5,1182544636,1,100,4.01,0.79,1954,Mystery,Thriller,,922,608,296,318,858,18,1985,14.52,3.00,0.95,Drama,Crime,Comedy,Thriller,Romance
34,9521,3.0,1182545442,0,100,3.10,1.13,1995,Children,Drama,,912,50,923,904,922,31,1983,17.34,2.90,0.89,Drama,Crime,Thriller,Comedy,Romance
25,9521,3.5,1182545514,1,100,3.50,1.00,1995,Drama,Romance,,912,50,923,904,922,33,1984,16.93,2.86,0.90,Drama,Crime,Thriller,Comedy,Romance
104,9521,2.0,1182545729,0,100,3.39,0.94,1996,Comedy,,,924,541,25,912,50,41,1983,17.34,2.89,0.88,Drama,Crime,Thriller,Comedy,Romance
953,9521,3.5,1182553500,1,100,3.96,1.06,1946,Drama,Fantasy,Romance,908,924,541,25,912,46,1984,17.06,2.83,0.90,Drama,Thriller,Crime,Romance,Comedy
852,9521,2.0,1182559993,0,100,3.13,0.86,1996,Comedy,Drama,Romance,903,953,908,924,541,51,1983,17.60,2.80,0.89,Drama,Thriller,Romance,Crime,Mystery
785,9521,2.0,1182560776,0,100,3.18,0.83,1996,Comedy,,,529,903,953,908,924,54,1983,17.80,2.81,0.88,Drama,Thriller,Romance,Crime,Mystery
355,9521,1.0,1182561588,0,100,2.21,1.10,1994,Children,Comedy,Fantasy,910,529,903,953,908,58,1983,17.85,2.81,0.87,Drama,Thriller,Romance,Crime,Comedy
193,9521,2.0,1183690817,0,100,1.99,1.11,1995,Drama,,,913,246,910,529,903,67,1983,17.72,2.77,0.86,Drama,Thriller,Romance,Crime,Mystery
288,9521,2.5,1183778613,0,100,3.38,1.00,1994,Action,Crime,Thriller,954,162,913,246,910,81,1983,18.06,2.78,0.81,Drama,Thriller,Romance,Crime,Mystery
1,9531,4.5,1137866269,1,100,3.56,0.91,1995,Adventure,Animation,Children,58,34,588,595,919,9,1981,24.42,4.56,0.53,Children,Drama,Musical,Comedy,Romance
17,9531,5.0,1137866274,1,100,3.80,0.84,1995,Drama,Romance,,1,58,34,588,595,10,1982,23.44,4.55,0.50,Children,Comedy,Drama,Animation,Fantasy
345,9531,4.5,1137866609,1,100,3.35,0.99,1994,Comedy,Drama,,838,17,1,58,34,12,1984,21.81,4.54,0.50,Drama,Children,Comedy,Romance,Animation
590,9543,4.0,1225844543,1,100,3.56,0.98,1990,Adventure,Drama,Western,480,588,110,733,,5,1993,1.64,3.50,1.70,Action,Adventure,Thriller,Drama,War
296,9543,4.0,1225845432,1,100,4.22,0.84,1994,Comedy,Crime,Drama,293,780,466,10,165,13,1993,1.72,3.85,1.05,Action,Adventure,Thriller,Drama,Sci-Fi
902,9562,5.0,1138075921,1,100,3.78,0.85,1961,Drama,Romance,,441,481,435,724,468,60,1990,12.42,3.75,0.72,Comedy,Drama,Thriller,Crime,Romance
785,9562,5.0,1138076115,1,100,3.11,0.92,1996,Comedy,,,585,902,441,481,435,62,1990,12.80,3.79,0.74,Comedy,Drama,Thriller,Crime,Romance
170,9562,3.5,1140992311,1,100,3.04,0.90,1995,Action,Adventure,Crime,784,419,674,208,785,67,1990,12.67,3.83,0.74,Comedy,Drama,Thriller,Crime,Romance
556,9562,4.5,1142153810,1,73,3.99,0.72,1993,Documentary,,,541,891,575,69,491,75,1990,12.06,3.82,0.73,Comedy,Drama,Thriller,Crime,Action
32,9562,4.5,1182301426,1,100,4.00,0.82,1995,Mystery,Sci-Fi,Thriller,337,653,10,805,153,84,1990,12.64,3.87,0.72,Comedy,Drama,Thriller,Crime,Action
47,9562,4.5,1182301580,1,100,3.96,0.88,1995,Mystery,Thriller,,778,32,337,653,10,86,1990,12.52,3.88,0.72,Comedy,Drama,Thriller,Crime,Action
94,9562,4.5,1296441410,1,100,3.53,0.77,1996,Comedy,Drama,Romance,471,714,678,315,910,100,1990,12.10,3.94,0.63,Comedy,Thriller,Drama,Action,Crime
924,9562,5.0,1322793859,1,100,3.71,1.14,1968,Adventure,Drama,Sci-Fi,590,94,471,714,678,100,1990,12.10,3.96,0.63,Comedy,Thriller,Drama,Action,Crime
906,9763,5.0,1339947981,1,100,3.90,0.67,1944,Drama,Thriller,,800,527,50,318,272,5,1994,1.14,4.40,0.42,Drama,Crime,Mystery,Comedy,Thriller
648,9771,3.5,1365427703,1,100,3.36,0.92,1996,Action,Adventure,Mystery,527,356,50,858,318,6,1990,9.00,4.42,0.66,Drama,Crime,Comedy,Thriller,War
780,9782,2.0,1161154804,0,100,3.18,1.03,1996,Action,Adventure,Sci-Fi,260,380,58,,,5,1991,7.84,3.50,1.00,Comedy,Romance,Action,Adventure,Drama
215,9859,3.0,1286022035,0,100,4.03,0.81,1995,Drama,Romance,,924,32,50,318,540,6,1990,10.81,3.92,0.58,Thriller,Crime,Drama,Mystery,Sci-Fi
150,9871,3.0,1138320532,0,100,3.62,0.78,1995,Adventure,Drama,IMAX,480,356,48,653,,7,1994,1.07,3.57,1.17,Action,Adventure,Drama,Romance,Fantasy
588,9892,3.0,1321403932,0,100,3.83,0.80,1992,Adventure,Animation,Children,17,,,,,6,1985,22.55,1.67,1.69,Drama,Romance,,,
50,9913,3.0,1369626821,0,100,4.21,0.65,1995,Crime,Mystery,Thriller,318,,,,,6,1990,8.93,3.00,0.32,Crime,Drama,,,
912,9913,2.5,1369626834,0,100,3.83,1.08,1942,Drama,Romance,,527,318,,,,8,1991,7.77,3.06,0.32,Drama,Crime,War,,
260,9947,5.0,1241445991,1,100,4.07,0.81,1977,Action,Adventure,Sci-Fi,593,356,296,748,,4,1993,2.06,4.12,0.48,Thriller,Comedy,Crime,Drama,Action
110,9947,3.5,1241445998,1,100,3.81,0.88,1995,Action,Drama,War,260,593,356,296,748,5,1990,7.70,4.30,0.57,Thriller,Action,Sci-Fi,Comedy,Crime
150,9947,3.5,1241446007,1,100,3.60,0.79,1995,Adventure,Drama,IMAX,110,260,593,356,296,6,1991,7.14,4.17,0.61,Action,Thriller,Drama,Sci-Fi,Comedy
500,9947,1.0,1241446179,0,100,3.12,1.02,1993,Comedy,Drama,,349,316,47,377,50,20,1992,4.26,3.65,0.96,Thriller,Action,Drama,Adventure,Sci-Fi
329,9947,4.0,1241446221,1,100,3.31,1.01,1994,Adventure,Drama,Sci-Fi,10,597,349,316,47,24,1992,3.95,3.46,1.11,Thriller,Action,Drama,Adventure,Sci-Fi
541,9947,4.5,1241446303,1,100,4.03,1.00,1982,Action,Sci-Fi,Thriller,208,357,539,329,10,28,1993,3.68,3.52,1.04,Action,Thriller,Drama,Adventure,Sci-Fi
317,9947,3.5,1241446685,1,100,2.77,1.00,1994,Comedy,Drama,Fantasy,786,750,2,924,541,36,1991,7.36,3.49,1.06,Action,Thriller,Drama,Adventure,Sci-Fi
653,9947,2.5,1241446760,0,100,3.07,0.91,1996,Action,Adventure,Fantasy,317,786,750,2,924,38,1991,7.18,3.46,1.04,Action,Thriller,Drama,Adventure,Sci-Fi
198,9947,3.0,1242051161,0,100,3.33,0.89,1995,Action,Crime,Drama,648,733,480,380,6,70,1992,9.09,3.23,0.96,Thriller,Action,Adventure,Drama,Comedy
532,9963,4.0,1325756337,1,100,3.23,1.06,1994,Comedy,Crime,Horror,413,327,,,,2,1994,0.71,4.00,0.00,Comedy,Action,Sci-Fi,,
318,9963,5.0,1325756871,1,100,4.42,0.63,1994,Crime,Drama,,69,532,413,327,,4,1994,0.58,4.12,0.25,Comedy,Action,Sci-Fi,Crime,Horror
16,9963,5.0,1325757567,1,100,4.15,0.63,1995,Crime,Drama,,593,858,318,69,532,7,1990,8.36,4.43,0.45,Comedy,Crime,Horror,Drama,Action
296,9963,4.0,1325758237,1,100,4.34,0.90,1994,Comedy,Crime,Drama,356,919,16,593,858,10,1986,18.04,4.50,0.47,Comedy,Crime,Drama,Horror,Action
555,9963,4.0,1325760022,1,100,3.69,0.86,1993,Crime,Thriller,,162,246,260,778,111,16,1987,15.01,4.50,0.48,Crime,Comedy,Drama,Thriller,Action
441,9963,4.5,1325761254,1,100,3.79,0.87,1993,Comedy,,,589,428,555,162,246,19,1987,13.85,4.50,0.47,Crime,Drama,Comedy,Thriller,Action
733,9967,5.0,1338252179,1,100,3.58,0.74,1996,Action,Adventure,Thriller,110,903,541,912,593,7,1976,20.17,4.79,0.39,Drama,Crime,Thriller,Romance,Action
805,10059,4.0,1264011837,1,100,3.54,0.89,1996,Drama,Thriller,,543,,,,,6,1993,1.33,2.25,1.44,Comedy,Romance,Thriller,,
19,10059,3.0,1264012338,0,100,2.77,1.15,1995,Comedy,,,914,805,543,,,11,1991,9.18,2.36,1.47,Comedy,Romance,Thriller,Drama,Musical
353,10059,3.5,1264016042,1,100,3.48,0.94,1994,Action,Crime,Fantasy,223,157,784,667,141,26,1992,6.51,2.94,1.30,Comedy,Thriller,Drama,Action,Romance
750,10059,4.0,1264017186,1,100,4.13,0.86,1964,Comedy,War,,442,31,353,223,157,30,1992,6.09,2.93,1.27,Comedy,Thriller,Action,Drama,Crime
356,10059,5.0,1264021070,1,100,4.18,0.89,1994,Comedy,Drama,Romance,1,318,457,480,110,38,1992,7.20,3.17,1.24,Comedy,Thriller,Action,Drama,Crime
186,10059,3.0,1264024754,0,100,2.48,0.98,1995,Comedy,Romance,,520,3,235,368,104,68,1992,8.56,3.48,1.08,Comedy,Thriller,Drama,Action,Adventure
333,10059,4.0,1264026136,1,100,3.27,1.09,1995,Comedy,,,785,520,3,235,368,70,1992,8.46,3.47,1.07,Comedy,Thriller,Drama,Action,Adventure
169,10059,2.0,1264106478,0,100,1.88,1.03,1995,Adventure,Children,Drama,260,837,180,52,333,79,1992,8.19,3.47,1.03,Comedy,Drama,Thriller,Action,Adventure
260,10065,2.5,1345605651,0,100,4.12,0.96,1977,Action,Adventure,Sci-Fi,480,293,,,,5,1994,1.30,2.60,1.85,Action,Thriller,Crime,Drama,Adventure
62,10079,3.0,1209471623,0,100,3.36,1.01,1995,Drama,,,318,158,,,,3,1994,0.58,3.33,0.29,Adventure,Children,Crime,Drama,
597,10080,4.0,1424749878,1,100,3.44,1.03,1990,Comedy,Romance,,858,589,296,367,356,8,1990,7.72,3.94,0.42,Crime,Drama,Comedy,Thriller,Action
141,10154,5.0,1160410818,1,100,3.31,0.91,1996,Comedy,,,357,316,608,588,318,22,1993,3.89,3.27,1.49,Comedy,Drama,Romance,Adventure,Thriller
786,10157,3.0,1420657532,0,100,2.85,0.88,1996,Action,Drama,Thriller,527,318,733,6,16,18,1994,1.19,3.31,0.64,Action,Drama,Thriller,Crime,War
858,10157,3.0,1420661573,0,100,3.79,1.27,1972,Crime,Drama,,349,553,527,318,733,21,1994,1.20,3.31,0.60,Action,Drama,Thriller,Crime,War
204,10157,2.5,1421781510,0,100,2.48,1.08,1995,Action,,,802,832,805,150,356,45,1992,8.91,3.10,0.65,Drama,Thriller,Action,Crime,War
586,10189,2.0,1196270343,0,100,2.88,1.05,1990,Children,Comedy,,356,316,329,260,924,38,1990,10.82,2.71,1.44,Adventure,Action,Sci-Fi,Drama,Comedy
368,10189,3.0,1217435918,0,100,3.34,0.83,1994,Adventure,Comedy,Western,741,480,356,316,329,43,1991,10.22,2.73,1.42,Adventure,Sci-Fi,Action,Drama,Comedy
485,10209,3.0,1196573209,0,100,2.58,0.96,1993,Action,Adventure,Comedy,720,661,261,44,910,5,1988,16.23,4.10,0.55,Adventure,Comedy,Fantasy,Animation,Crime
953,10209,4.5,1196576624,1,100,3.94,1.06,1946,Drama,Fantasy,Romance,296,903,904,912,720,10,1978,21.88,4.25,0.72,Drama,Comedy,Adventure,Thriller,Crime
260,1023,5.0,1295055250,1,100,4.18,0.92,1977,Action,Adventure,Sci-Fi,367,153,150,785,500,16,1990,11.03,3.94,0.75,Comedy,Adventure,Drama,Action,Animation
32,10233,4.5,1414242104,1,100,4.00,0.82,1995,Mystery,Sci-Fi,Thriller,778,293,356,47,111,11,1990,8.46,4.32,0.84,Crime,Drama,Thriller,Comedy,Action
901,1027,4.0,1245632788,1,100,3.54,0.85,1957,Comedy,Musical,,262,915,,,,4,1983,19.86,2.75,1.32,Comedy,Romance,Children,Drama,
327,10271,1.0,1230696572,0,100,2.62,1.37,1995,Action,Comedy,Sci-Fi,968,,,,,2,1981,19.09,2.75,3.18,Horror,Sci-Fi,Thriller,,
589,10271,4.5,1230698245,1,100,3.87,0.73,1991,Action,Sci-Fi,,590,480,50,326,306,28,1982,17.70,4.02,1.09,Drama,Thriller,Crime,Sci-Fi,Mystery
592,10271,1.5,1230698260,0,100,3.52,0.85,1989,Action,Crime,Thriller,589,590,480,50,326,29,1982,17.45,4.03,1.08,Drama,Thriller,Sci-Fi,Action,Crime
231,10271,3.5,1230731925,1,100,3.09,1.12,1994,Adventure,Comedy,,47,377,349,457,780,40,1985,15.62,3.76,1.18,Thriller,Drama,Action,Sci-Fi,Romance
39,10271,2.5,1230733752,0,100,3.23,0.94,1995,Comedy,Romance,,6,339,161,434,587,64,1988,12.95,3.36,1.25,Thriller,Drama,Action,Comedy,Adventure
708,10271,3.5,1230734629,1,100,3.06,0.92,1996,Comedy,Romance,,266,368,923,410,440,84,1989,12.99,3.39,1.19,Drama,Thriller,Action,Romance,Comedy
551,10271,2.5,1230734684,0,100,3.94,0.84,1993,Animation,Children,Fantasy,16,708,266,368,923,87,1989,12.82,3.39,1.17,Drama,Thriller,Action,Romance,Comedy
350,10271,3.5,1230734893,1,100,3.30,0.71,1994,Drama,Mystery,Thriller,509,16,708,266,368,89,1989,12.69,3.38,1.16,Drama,Thriller,Romance,Action,Comedy
784,10271,2.0,1230734924,0,100,2.80,1.00,1996,Comedy,Thriller,,350,509,16,708,266,91,1989,12.56,3.37,1.15,Drama,Thriller,Romance,Action,Comedy
173,10271,1.0,1230735137,0,100,2.48,1.00,1995,Action,Crime,Sci-Fi,920,235,497,350,509,97,1989,13.25,3.35,1.17,Drama,Thriller,Romance,Comedy,Action
517,10271,2.5,1230779858,0,100,2.97,0.86,1993,Action,Drama,Mystery,778,838,475,529,246,100,1992,8.31,2.91,1.09,Drama,Romance,Comedy,Thriller,Action
180,10271,1.5,1230779954,0,100,3.69,0.81,1995,Comedy,Romance,,778,838,475,529,246,100,1992,8.31,2.88,1.07,Drama,Romance,Comedy,Thriller,Action
431,10271,3.0,1230779989,0,100,3.79,0.75,1993,Crime,Drama,,778,838,475,529,246,100,1992,8.31,2.87,1.08,Drama,Romance,Comedy,Thriller,Action
876,10271,2.5,1252187407,0,28,2.96,0.91,1993,Action,Comedy,Crime,292,474,223,919,954,100,1991,11.27,3.00,1.06,Drama,Comedy,Romance,Thriller,Action
968,10386,4.5,1335490935,1,100,3.69,0.94,1968,Horror,Sci-Fi,Thriller,593,858,562,,,4,1988,11.00,3.88,0.63,Drama,Crime,Comedy,Horror,Thriller
912,10432,4.0,1412986741,1,100,3.93,0.96,1942,Drama,Romance,,50,858,318,,,3,1987,13.00,4.17,0.29,Crime,Drama,Mystery,Thriller,
908,10432,3.5,1412986795,1,100,4.13,0.74,1959,Action,Adventure,Mystery,904,912,50,858,318,6,1970,21.36,3.83,0.68,Crime,Drama,Mystery,Thriller,Romance
913,10432,4.0,1412988147,1,100,4.04,0.75,1941,Film-Noir,Mystery,,356,953,593,296,908,11,1973,21.12,3.77,0.52,Drama,Crime,Thriller,Romance,Mystery
